img_path,quality,img_name,label,PRIMARY,SECONDARY,TERTIARY,QUATERNARY,LOGO,LOGO_ACCENT
qexr04jfgy8jlngx1dek,1,BQ5485-700,,,,,,,
47beec0c-7adf-4bcb-85f1-1e783048ccb9,1,DV1331-100,,,,,,,
dc85634e-814e-4ae5-a6a2-f0eb37775f40,1,CW1575-103,,,,,,,
e7c8ac20-2c62-487a-8d9f-d289f7194737,1,DB1560-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '47N', 'color_name': 'UNIVERSITY BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '89L', 'color_name': 'TEAM ORANGE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '47X', 'color_name': 'DEEP ROYAL BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}"
7f7926ad-d445-43d6-b686-e7eeaeb7c457,1,DV2204-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '3CV', 'color_name': 'TREELINE', 'color_family': 'YELLOW-GREEN', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '90U', 'color_name': 'GUM LIGHT BROWN', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '3LC', 'color_name': 'CARBON GREEN', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '80S', 'color_name': 'TOTAL ORANGE', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}"
ftt6zzisavey5cpftsx9,1,CK0262-700,,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '90U', 'color_name': 'GUM LIGHT BROWN', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None,None,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
ftt6zzisavey5cpftsx9,1,CK0262-700,,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '90U', 'color_name': 'GUM LIGHT BROWN', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None,None,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
ftt6zzisavey5cpftsx9,1,CK0262-700,,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '90U', 'color_name': 'GUM LIGHT BROWN', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None,None,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
ftt6zzisavey5cpftsx9,1,CK0262-700,,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '90U', 'color_name': 'GUM LIGHT BROWN', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None,None,"{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
de3e9ecd-c25c-4f25-9498-f09ac9787376,1,DH2943-111,,,,,,,
390d1693-9d17-4f3a-b8e0-ab35cbd05ef5,1,CT3839-106,,,,,,,
45227951-64a5-4793-a140-4434179b2c4a,1,DH7341-100,,,,,,,
6bbff6cd-ad57-4eb3-a637-5c96dcf70ef3,1,DH9600-102,,,,,,,
36a67a9b-7080-4d30-8cc7-ae84fe084d64,1,DX5805-179,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '12J', 'color_name': 'SUMMIT WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '65N', 'color_name': 'UNIVERSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}","{'color_code': '90V', 'color_name': 'GUM MED BROWN', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '4EV', 'color_name': 'GAME ROYAL', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None
5c105af9-f6e9-4562-8c85-e6bd6f2e5972,1,DV2230-600,,,,,,,
eae3b0fa-2174-4151-9e2e-db630872af23,1,DQ0359-100,,"{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '49H', 'color_name': 'MEDIUM BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '3LH', 'color_name': 'GHOST GREEN', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '4EI', 'color_name': 'BLUE CHILL', 'color_family': 'BLUE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
e7cpnneyb3lxdrondxel,1,314192-117,,,,,,,
e7cpnneyb3lxdrondxel,1,314192-117,,,,,,,
e7cpnneyb3lxdrondxel,1,314192-117,,,,,,,
e7cpnneyb3lxdrondxel,1,314192-117,,,,,,,
410ff057-a543-441e-9cc7-6cc16db3a6ea,1,DH9597-001,,,,,,,
0e96a76b-af22-4a6e-952d-fb104c41546f,1,DQ0300-100,,,,,,,
ffaccbc0-1e3a-4830-bf67-48b9d6d8c968,1,DM1086-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6HE', 'color_name': 'HABANERO RED', 'color_family': 'RED', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}",None
c7f56538-4596-4bfc-9f22-61076f4b97ad,1,DJ9993-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '0AN', 'color_name': 'GREY FOG', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '67J', 'color_name': 'CHILE RED', 'color_family': 'RED', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '67J', 'color_name': 'CHILE RED', 'color_family': 'RED', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}"
0a26f4bd-d00c-48f5-aa05-8f96e00db1aa,1,DV2236-100,,"{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '07G', 'color_name': 'LIGHT BONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11M', 'color_name': 'COCONUT MILK', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '08D', 'color_name': 'MEDIUM GREY', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}",None
0db71897-4d17-4fac-ac41-dedfed21acd2,1,DC9326-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}",None,None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
9096a58b-1a90-48ae-a185-d24abcabe383,1,DM1060-001,,,,,,,
6d4cea7f-3258-40c1-99ae-845e7cdbcbf2,1,DM3089-100,,,,,,,
49e74ad9-dfe2-45ad-9504-fe140077a719,1,CW1575-104,,,,,,,
018c0d32-59ec-47bc-9244-cd484bb45d1f,1,DH2920-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None,None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
9e5f03da-672f-4978-bc86-d8f67eee4acc,1,DX3067-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '87T', 'color_name': 'ORANGE TRANCE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '31Z', 'color_name': 'ENAMEL GREEN', 'color_family': 'GREEN', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
lynwy4b2tltztosysr0q,1,314192-009,,,,,,,
dbc3f3f8-737d-4526-bb68-e16c064cfdd6,1,DQ0300-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '0AI', 'color_name': 'IRON GREY', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
0bb637c4-fd4c-4df9-bb1e-35f11e5efb1d,1,DH3375-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '41E', 'color_name': 'CHAMBRAY BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '0BB', 'color_name': 'PHOTON DUST', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
c0a051ab-a47a-4d68-b263-440aea4d51ff,1,DX3349-100,,,,,,,
273c3c5c-8512-4e59-817d-0b8ebc6187ff,1,DO4657-740,,"{'color_code': '76I', 'color_name': 'UNIVERSITY GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '07G', 'color_name': 'LIGHT BONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '80K', 'color_name': 'STARFISH', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '4CQ', 'color_name': 'CERULEAN', 'color_family': 'BLUE', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '45L', 'color_name': 'LAPIS', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '74F', 'color_name': 'WHEAT', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}"
abdf64f6-5b1f-4ac9-b17e-88be89ce52f2,1,DH2933-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None,None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
fb58c7f2-10b1-40c5-aa99-ae6da56aa4f1,1,DH2920-111,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,None,None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
39d8d411-b0a2-4b18-b98f-275f2c81202d,1,DH8695-100,,,,,,,
10d59c66-d233-4340-bb40-0cbd47a7e844,1,DH3375-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01V', 'color_name': 'WOLF GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
eb13e436-579e-4a7b-9767-d368931740c4,1,DQ7779-700,,"{'color_code': '76I', 'color_name': 'UNIVERSITY GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '89L', 'color_name': 'TEAM ORANGE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '0BB', 'color_name': 'PHOTON DUST', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
1b8ad2c9-1ade-44e8-a5d4-7beac1c876e4,1,CT3839-100,,,,,,,
eb144157-f722-436a-9cfa-2010e20690bb,1,DQ5972-100,,"{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '90V', 'color_name': 'GUM MED BROWN', 'color_family': 'BROWN', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '0AN', 'color_name': 'GREY FOG', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '6BA', 'color_name': 'NIGHT MAROON', 'color_family': 'PURPLE-RED', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}"
1066d544-6b3c-4508-8287-cbacc9e04e32,1,CT3839-104,,,,,,,
bd5b2b2a-463a-4368-94a7-cee746ea0a6f,1,DM3322-001,,,,,,,
40bb57f0-2891-4e40-b6f8-38efab0f5de4,1,DH1058-100,,,,,,,
mlvcjcg15r1u3vlzc8rb,1,653998-100,,,,,,,
mlvcjcg15r1u3vlzc8rb,1,653998-100,,,,,,,
mlvcjcg15r1u3vlzc8rb,1,653998-100,,,,,,,
mlvcjcg15r1u3vlzc8rb,1,653998-100,,,,,,,
8f6842f3-e378-4663-b359-a7205005e55d,1,DC9326-100,,,,,,,
fb304aa0-a60f-43de-8206-e3f38c2022e2,1,DV3485-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '30X', 'color_name': 'CHLOROPHYLL', 'color_family': 'YELLOW-GREEN', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '07G', 'color_name': 'LIGHT BONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01V', 'color_name': 'WOLF GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '47N', 'color_name': 'UNIVERSITY BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}",None
6288b512-b165-4caa-b817-41a8fbd268a2,1,DB1561-001,,,,,,,
033623ca-8ed6-40d3-bb62-269c8dbefedb,1,DH4339-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '84D', 'color_name': 'ORANGE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}",None,None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
29bf2e64-8cf1-4d60-9187-5aa8f790f62d,1,DN4178-001,,,,,,,
e6612be2-f816-4880-870e-e2db46d143f7,1,DO3809-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '4EV', 'color_name': 'GAME ROYAL', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}",None,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
1177d451-a224-41cf-8bb9-563f257bf314,1,DB1561-100,,"{'color_code': '11B', 'color_name': 'LIGHT STONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '65N', 'color_name': 'UNIVERSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}","{'color_code': '89L', 'color_name': 'TEAM ORANGE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
