img_path,quality,img_name,label,PRIMARY,SECONDARY,TERTIARY,QUATERNARY,LOGO,LOGO_ACCENT
e45bedab-18fc-4b3c-9350-d1491b27fa0f,1,DC9222-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '7AX', 'color_name': 'LT LEMON TWIST', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '3NR', 'color_name': 'PISTACHIO FROST', 'color_family': 'GREEN', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '3CS', 'color_name': 'LIME ICE', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '88N', 'color_name': 'MAGIC EMBER', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}"
efc513c8-8801-4df3-a055-361a0658b76b,1,CV8821-501,,,,,,,
74e450a5-3f9d-4a21-99a3-20373e4bcc8a,1,DZ5205-500,,"{'color_code': '58C', 'color_name': 'LILAC', 'color_family': 'PURPLE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '5AJ', 'color_name': 'BARELY GRAPE', 'color_family': 'PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '47N', 'color_name': 'UNIVERSITY BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
uir7dek0krwrtgxahdlm,1,AJ6910-002,,,,,,,
e23ff541-c436-4fa0-987f-529e92e1bc0c,1,CQ4538-001,,"{'color_code': '0AP', 'color_name': 'PLATINUM TINT', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '40X', 'color_name': 'BALTIC BLUE', 'color_family': 'BLUE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '63D', 'color_name': 'FIRE PINK', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}"
8e7da96e-4203-405d-858e-b8f7e47361f8,1,DZ4440-800,,,,,,,
a50d4d2c-0899-4f9a-a877-8ec8e03ac605,1,DO5886-900,,,,,,,
6faa2bd6-b9c8-4ad9-8f3f-d4a28c311730,1,DC9113-100,,,,,,,
3e0b2da1-9b8e-4230-b9a8-f897ed836fad,1,CJ6741-400,,,,,,,
6d6f517c-8cb8-4250-b5c9-c0f6cf8bd450,1,CJ6741-003,,,,,,,
1721218c-a306-4357-a79e-a507a7527c01,1,CT1933-001,,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '73P', 'color_name': 'BARELY VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '6ET', 'color_name': 'ATOMIC PINK', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '4NB', 'color_name': 'ROYAL PULSE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '86L', 'color_name': 'CRIMSON TINT', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}"
i1-e8ef13ae-3a87-49f2-a7ef-8f4ef9276d42,1,CK9670-600,,,,,,,
3fb55f30-808d-483e-8567-e839e6e9e228,1,FD0295-300,,,,,,,
d45b4206-330a-4362-b9ec-270dd711da00,1,CK2719-001,,"{'color_code': '0AE', 'color_name': 'VAST GREY', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '0AK', 'color_name': 'PARTICLE GREY', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '65N', 'color_name': 'UNIVERSITY RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}"
21c6320f-59a4-4909-8683-ec536058757d,1,CJ6741-001,,"{'color_code': '04Z', 'color_name': 'PURE PLATINUM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",92A,None,None,"{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
debmeuzeaouk7j9xtgjd,1,AJ6910-006,,,,,,,
de4ea417-9180-4529-b631-f991be9bfe0c,1,CZ7995-001,,,,,,,
f6d9eb93-4732-4606-ac9d-d895ed9cda99,1,DC2044-900,,,,,,,
xbxzuakp8lwcmpurbmbh,1,AJ6599-003,,"{'color_code': '08C', 'color_name': 'GUNSMOKE', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '0AG', 'color_name': 'THUNDER GREY', 'color_family': 'GREY', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6GV', 'color_name': 'PARTICLE ROSE', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '4LD', 'color_name': 'BLACKENED BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}",None
5a409978-8317-4105-8dd2-bd1d42798bcc,1,DJ5993-800,,,,,,,
zvwtrftt5jil9nzrhldx,1,AR6632-005,,"{'color_code': '0AP', 'color_name': 'PLATINUM TINT', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '3LW', 'color_name': 'AURORA GREEN', 'color_family': 'GREEN-BLUE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '52I', 'color_name': 'BRIGHT VIOLET', 'color_family': 'PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '6FT', 'color_name': 'PINK BLAST', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}",None
0b907f5a-9cef-48b6-a93b-e66c39df2614,1,DJ3023-700,,,,,,,
693f93a7-2c74-438b-94c1-37ed4d0115ee,1,CZ7954-600,,,,,,,
8623a25e-a845-406f-a079-ed7f7a4e12b0,1,CW5642-100,,,,,,,
db44ccb0-f0ff-469a-8da4-eac78d6fcb64,1,CW7011-800,,,,,,,
24b9c70b-339e-44bd-8028-9e082f300a07,1,DC9992-001,,,,,,,
ihys6vkteoyj5wwowemk,1,942843-104,,,,,,,
aqt7xliplpgdeatsl0mc,1,849557-605,,,,,,,
fzcyaj40apyevmsxbwff,1,AJ6910-700,,,,,,,
0b6f7392-ddc2-4c59-92a2-76372287d0f7,1,DC9992-002,,,,,,,
xffrl5aamht1p7spsx1a,1,AJ6910-102,,,,,,,
dlzf7e8dsjkdggpyware,1,AJ6599-202,,,,,,,
lio60ts6evd5gdzf5xpc,1,942843-100,,,,,,,
b7f98ac6-9223-4a1b-89d5-05b8ab71ed62,1,CW5593-400,,"{'color_code': '4MT', 'color_name': 'HYDROGEN BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '73W', 'color_name': 'OPTI YELLOW', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '40N', 'color_name': 'PACIFIC BLUE', 'color_family': 'BLUE-PURPLE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '68U', 'color_name': 'LASER CRIMSON', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}",None
8c15c3f8-2e74-4337-9889-513c84e38b2f,1,DQ8588-800,,,,,,,
33c4919e-0ed6-4c56-aa47-f05a9ecfdc31,1,DH4088-600,,"{'color_code': '62U', 'color_name': 'LT ARCTIC PINK', 'color_family': 'PURPLE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '12J', 'color_name': 'SUMMIT WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '53C', 'color_name': 'ICED LILAC', 'color_family': 'PURPLE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
ad7700d6-befb-453d-9b44-75445d0d9f06,1,DJ9975-001,,"{'color_code': '01X', 'color_name': 'PHANTOM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '12J', 'color_name': 'SUMMIT WHITE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '07G', 'color_name': 'LIGHT BONE', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '01X', 'color_name': 'PHANTOM', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
bxdxcch4y6vwy3kprnps,1,AJ6910-100,,,,,,,
71bcbad6-91a1-4d6c-ad38-8f319b2c8145,1,DC9454-100,,,,,,,
401d07f3-a552-4ae7-8ee5-e6abf65a5f51,1,DQ4695-001,,,,,,,
39e35f12-b256-4c64-a54f-fdbf38e11859,1,DC9454-001,,,,,,,
e3e2ba6d-44ea-4d84-8c6c-d1441c485672,1,DC2051-001,,,,,,,
37b049ba-aa92-4bc1-b934-ec16a68af87b,1,DC4112-003,,,,,,,
4d5afb27-f655-4f90-9b63-194e9a1150a7,1,DM8327-600,,"{'color_code': '66T', 'color_name': 'PINK OXFORD', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,None,"{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
e6f53bce-6e33-4987-a64d-85554867a31c,1,DO5874-700,,,,,,,
fdd89560-6547-42d6-a011-7320e57d54aa,1,DX1784-300,,,,,,,
m2z7mjw0p4mwcafxrwqo,1,AJ6910-602,,"{'color_code': '6GI', 'color_name': 'SUNSET TINT', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '4HM', 'color_name': 'BLUE FORCE', 'color_family': 'BLUE', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '6DL', 'color_name': 'GYM RED', 'color_family': 'RED', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '87V', 'color_name': 'COPPER MOON', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}"
52d2e413-4ad4-45e8-bb76-1bb57c6e9b15,1,FD0871-100,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '60F', 'color_name': 'PEARL PINK', 'color_family': 'PINK', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '11K', 'color_name': 'SAIL', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '73W', 'color_name': 'OPTI YELLOW', 'color_family': 'YELLOW', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '3HN', 'color_name': 'ACTION GREEN', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}"
ea710a7b-def4-49c3-8860-c8afc979f920,1,DZ5204-500,,,,,,,
7634a67a-0c47-4059-ad51-5cb1a735f3fe,1,CJ6741-002,,,,,,,
9b5dcc16-38d1-49ec-aacd-953c7ff00bf8,1,CT1933-500,,"{'color_code': '58Q', 'color_name': 'VIOLET ASH', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '62U', 'color_name': 'LT ARCTIC PINK', 'color_family': 'PURPLE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '54E', 'color_name': 'VIOLET', 'color_family': 'PURPLE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '6JU', 'color_name': 'MAGIC FLAMINGO', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None
26e37215-5d02-4be8-a5f8-0d02b3c2a4c6,1,DZ5195-600,,,,,,,
ef56a4b3-dfec-4d3d-be22-9dd1ed95e4d2,1,CK9670-101,,"{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '00A', 'color_name': 'BLACK', 'color_family': 'BLACK', 'ligthness': 'LOW', 'chroma': 'NEUTRAL', 'nine_color_group': 3}","{'color_code': '01B', 'color_name': 'METALLIC SILVER', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}",None,"{'color_code': '77A', 'color_name': 'METALLIC GOLD', 'color_family': 'ORANGE', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}",None
tmbij9tlkdsyzirzri24,1,AJ6910-007,,"{'color_code': '05Y', 'color_name': 'DESERT SAND', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '57V', 'color_name': 'VIVID PURPLE', 'color_family': 'PURPLE', 'ligthness': 'LOW', 'chroma': 'VIVID', 'nine_color_group': 9}","{'color_code': '3EP', 'color_name': 'GREEN ABYSS', 'color_family': 'BLUE', 'ligthness': 'LOW', 'chroma': 'TRUE', 'nine_color_group': 6}","{'color_code': '26C', 'color_name': 'PUMICE', 'color_family': 'GREY', 'ligthness': 'MEDIUM', 'chroma': 'NEUTRAL', 'nine_color_group': 2}","{'color_code': '05Y', 'color_name': 'DESERT SAND', 'color_family': 'GREY', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '73S', 'color_name': 'GOLD SUEDE', 'color_family': 'ORANGE', 'ligthness': 'MEDIUM', 'chroma': 'TRUE', 'nine_color_group': 5}"
593a5e06-d6b2-4a3f-88fa-8e50d40b9908,1,CW7014-100,,,,,,,
cdztgxdvueg2fbkrysox,1,942843-002,,,,,,,
i1-2eb8437d-f3bc-431e-ab12-8111976bbafd,1,CT1274-500,,,,,,,
rohj1jcjlstv3nfb0njc,1,AJ6910-600,,,,,,,
430a5493-3c60-43c5-87c0-d8c7e5838a8b,1,CU4748-001,,,,,,,
6f0aaa48-15e2-46a7-8369-3af62053acf6,1,DC2045-900,,92A,"{'color_code': '6CV', 'color_name': 'HYPER PINK', 'color_family': 'PINK', 'ligthness': 'MEDIUM', 'chroma': 'VIVID', 'nine_color_group': 8}","{'color_code': '73P', 'color_name': 'BARELY VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'TRUE', 'nine_color_group': 4}","{'color_code': '10A', 'color_name': 'WHITE', 'color_family': 'WHITE', 'ligthness': 'HIGH', 'chroma': 'NEUTRAL', 'nine_color_group': 1}","{'color_code': '71R', 'color_name': 'VOLT', 'color_family': 'YELLOW-GREEN', 'ligthness': 'HIGH', 'chroma': 'VIVID', 'nine_color_group': 7}",None
8e728631-0865-4751-92f7-886268994684,1,CZ7994-100,,,,,,,
